date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-03-31,MG,Jampruca,city,153,3,True,5429,3135076,2818.19856,0.0196
2021-03-31,MG,Janaúba,city,3114,47,True,72018,3135100,4323.91902,0.0151
2021-03-31,MG,Januária,city,1214,22,True,67852,3135209,1789.18823,0.0181
2021-03-31,MG,Japaraíba,city,165,3,True,4384,3135308,3763.68613,0.0182
2021-03-31,MG,Japonvar,city,142,1,True,7982,3135357,1779.00276,0.007
2021-03-31,MG,Jeceaba,city,144,3,True,4852,3135407,2967.84831,0.0208
2021-03-31,MG,Jenipapo de Minas,city,63,2,True,7738,3135456,814.16387,0.0317
2021-03-31,MG,Jequeri,city,282,10,True,12315,3135506,2289.89038,0.0355
2021-03-31,MG,Jequitaí,city,147,4,True,7468,3135605,1968.3985,0.0272
2021-03-31,MG,Jequitibá,city,257,2,True,5207,3135704,4935.66353,0.0078
2021-03-31,MG,Jequitinhonha,city,955,10,True,25474,3135803,3748.92047,0.0105
2021-03-31,MG,Jesuânia,city,172,8,True,4780,3135902,3598.32636,0.0465
2021-03-31,MG,Joaíma,city,422,15,True,15455,3136009,2730.50793,0.0355
2021-03-31,MG,Joanésia,city,278,8,True,4476,3136108,6210.90259,0.0288
2021-03-31,MG,João Monlevade,city,5385,121,True,80416,3136207,6696.42857,0.0225
2021-03-31,MG,João Pinheiro,city,3078,45,True,47726,3136306,6449.31484,0.0146
2021-03-31,MG,Joaquim Felício,city,100,2,True,4727,3136405,2115.50666,0.02
2021-03-31,MG,Jordânia,city,772,7,True,10842,3136504,7120.45748,0.0091
2021-03-31,MG,José Gonçalves de Minas,city,41,0,True,4487,3136520,913.75084,0.0
2021-03-31,MG,Josenópolis,city,371,3,True,4889,3136579,7588.4639,0.0081
2021-03-31,MG,José Raydan,city,207,0,True,5050,3136553,4099.0099,0.0
2021-03-31,MG,Juatuba,city,1720,34,True,27392,3136652,6279.20561,0.0198
2021-03-31,MG,Juiz de Fora,city,24385,1009,True,573285,3136702,4253.55626,0.0414
2021-03-31,MG,Juramento,city,129,1,True,4345,3136801,2968.9298,0.0078
2021-03-31,MG,Juruaia,city,723,11,True,10681,3136900,6769.02912,0.0152
2021-03-31,MG,Juvenília,city,209,3,True,5715,3136959,3657.04287,0.0144
2021-03-31,MG,Ladainha,city,261,3,True,18193,3137007,1434.61771,0.0115
2021-03-31,MG,Lagamar,city,305,9,True,7600,3137106,4013.15789,0.0295
2021-03-31,MG,Lagoa da Prata,city,2553,53,True,52711,3137205,4843.39132,0.0208
2021-03-31,MG,Lagoa dos Patos,city,39,1,True,4082,3137304,955.41401,0.0256
2021-03-31,MG,Lagoa Dourada,city,472,8,True,13063,3137403,3613.25882,0.0169
2021-03-31,MG,Lagoa Formosa,city,1625,46,True,18111,3137502,8972.44768,0.0283
2021-03-31,MG,Lagoa Grande,city,653,8,True,9608,3137536,6796.41965,0.0123
2021-03-31,MG,Lagoa Santa,city,3775,60,True,65657,3137601,5749.57735,0.0159
2021-03-31,MG,Lajinha,city,1944,27,True,19918,3137700,9760.01607,0.0139
2021-03-31,MG,Lambari,city,866,17,True,20907,3137809,4142.15335,0.0196
2021-03-31,MG,Lamim,city,43,1,True,3379,3137908,1272.56585,0.0233
2021-03-31,MG,Laranjal,city,345,12,True,6833,3138005,5049.02678,0.0348
2021-03-31,MG,Lassance,city,174,1,True,6503,3138104,2675.68814,0.0057
2021-03-31,MG,Lavras,city,2725,50,True,104783,3138203,2600.61269,0.0183
2021-03-31,MG,Leandro Ferreira,city,106,4,True,3226,3138302,3285.80285,0.0377
2021-03-31,MG,Leme do Prado,city,102,1,True,4920,3138351,2073.17073,0.0098
2021-03-31,MG,Leopoldina,city,3195,71,True,52640,3138401,6069.52888,0.0222
2021-03-31,MG,Liberdade,city,78,2,True,5031,3138500,1550.3876,0.0256
2021-03-31,MG,Lima Duarte,city,522,27,True,16724,3138609,3121.26286,0.0517
2021-03-31,MG,Limeira do Oeste,city,425,6,True,7589,3138625,5600.21083,0.0141
2021-03-31,MG,Lontra,city,330,5,True,9714,3138658,3397.15874,0.0152
2021-03-31,MG,Luisburgo,city,247,11,True,6258,3138674,3946.94791,0.0445
2021-03-31,MG,Luislândia,city,90,1,True,6718,3138682,1339.68443,0.0111
2021-03-31,MG,Luminárias,city,86,7,True,5438,3138708,1581.46377,0.0814
2021-03-31,MG,Luz,city,522,14,True,18257,3138807,2859.1773,0.0268
2021-03-31,MG,Machacalis,city,467,4,True,7111,3138906,6567.29011,0.0086
2021-03-31,MG,Machado,city,1202,20,True,42413,3139003,2834.03673,0.0166
2021-03-31,MG,Madre de Deus de Minas,city,182,3,True,5109,3139102,3562.34097,0.0165
2021-03-31,MG,Malacacheta,city,730,4,True,18602,3139201,3924.30921,0.0055
2021-03-31,MG,Mamonas,city,257,4,True,6554,3139250,3921.26945,0.0156
2021-03-31,MG,Manga,city,862,8,True,18226,3139300,4729.5073,0.0093
2021-03-31,MG,Manhuaçu,city,4680,126,True,91169,3139409,5133.32383,0.0269
2021-03-31,MG,Manhumirim,city,1236,23,True,22802,3139508,5420.57714,0.0186
2021-03-31,MG,Mantena,city,2170,46,True,27647,3139607,7848.95287,0.0212
2021-03-31,MG,Maravilhas,city,343,3,True,8046,3139706,4262.98782,0.0087
2021-03-31,MG,Mar de Espanha,city,790,19,True,12901,3139805,6123.55631,0.0241
2021-03-31,MG,Maria da Fé,city,565,15,True,14056,3139904,4019.63574,0.0265
2021-03-31,MG,Mariana,city,6161,54,True,61288,3140001,10052.53883,0.0088
2021-03-31,MG,Marilac,city,150,6,True,4097,3140100,3661.21552,0.04
2021-03-31,MG,Mário Campos,city,537,25,True,15619,3140159,3438.12024,0.0466
2021-03-31,MG,Maripá de Minas,city,161,2,True,2987,3140209,5390.02343,0.0124
2021-03-31,MG,Marliéria,city,208,9,True,4034,3140308,5156.17253,0.0433
2021-03-31,MG,Marmelópolis,city,47,0,True,2728,3140407,1722.8739,0.0
2021-03-31,MG,Martinho Campos,city,523,13,True,13443,3140506,3890.50063,0.0249
2021-03-31,MG,Martins Soares,city,123,7,True,8531,3140530,1441.80049,0.0569
2021-03-31,MG,Mata Verde,city,373,6,True,8644,3140555,4315.13188,0.0161
2021-03-31,MG,Materlândia,city,128,1,True,4436,3140605,2885.48242,0.0078
2021-03-31,MG,Mateus Leme,city,1435,31,True,31364,3140704,4575.30927,0.0216
2021-03-31,MG,Mathias Lobato,city,196,4,True,3179,3171501,6165.46084,0.0204
2021-03-31,MG,Matias Barbosa,city,1146,24,True,14548,3140803,7877.37146,0.0209
2021-03-31,MG,Matias Cardoso,city,145,5,True,11260,3140852,1287.74423,0.0345
2021-03-31,MG,Matipó,city,769,17,True,19005,3140902,4046.3036,0.0221
2021-03-31,MG,Mato Verde,city,615,6,True,12412,3141009,4954.88237,0.0098
2021-03-31,MG,Matozinhos,city,1729,31,True,38151,3141108,4531.9913,0.0179
2021-03-31,MG,Matutina,city,144,5,True,3741,3141207,3849.23817,0.0347
2021-03-31,MG,Medeiros,city,124,2,True,3832,3141306,3235.90814,0.0161
2021-03-31,MG,Medina,city,784,18,True,20759,3141405,3776.67518,0.023
2021-03-31,MG,Mendes Pimentel,city,451,6,True,6446,3141504,6996.58703,0.0133
2021-03-31,MG,Mercês,city,465,10,True,10758,3141603,4322.36475,0.0215
2021-03-31,MG,Mesquita,city,266,2,True,5546,3141702,4796.24955,0.0075
2021-03-31,MG,Minas Novas,city,439,12,True,31497,3141801,1393.78353,0.0273
2021-03-31,MG,Minduri,city,36,1,True,3893,3141900,924.73671,0.0278
2021-03-31,MG,Mirabela,city,299,6,True,13620,3142007,2195.30103,0.0201
2021-03-31,MG,Miradouro,city,429,4,True,10787,3142106,3977.00936,0.0093
2021-03-31,MG,Miraí,city,768,6,True,15111,3142205,5082.39031,0.0078
2021-03-31,MG,Miravânia,city,10,0,True,4914,3142254,203.5002,0.0
2021-03-31,MG,Moeda,city,243,7,True,4934,3142304,4925.01013,0.0288
2021-03-31,MG,Moema,city,594,9,True,7554,3142403,7863.38364,0.0152
2021-03-31,MG,Monjolos,city,17,0,True,2202,3142502,772.02543,0.0
2021-03-31,MG,Monsenhor Paulo,city,181,2,True,8727,3142601,2074.02315,0.011
2021-03-31,MG,Montalvânia,city,655,10,True,14747,3142700,4441.58134,0.0153
2021-03-31,MG,Monte Alegre de Minas,city,1129,25,True,21236,3142809,5316.44377,0.0221
2021-03-31,MG,Monte Azul,city,1024,18,True,20696,3142908,4947.816,0.0176
2021-03-31,MG,Monte Belo,city,505,16,True,13152,3143005,3839.72019,0.0317
2021-03-31,MG,Monte Carmelo,city,3580,133,True,47931,3143104,7469.07012,0.0372
2021-03-31,MG,Monte Formoso,city,121,3,True,4923,3143153,2457.8509,0.0248
2021-03-31,MG,Monte Santo de Minas,city,486,13,True,21513,3143203,2259.09915,0.0267
2021-03-31,MG,Montes Claros,city,25433,490,True,413487,3143302,6150.85843,0.0193
2021-03-31,MG,Monte Sião,city,1661,19,True,24029,3143401,6912.48075,0.0114
2021-03-31,MG,Montezuma,city,114,2,True,8315,3143450,1371.01624,0.0175
2021-03-31,MG,Morada Nova de Minas,city,296,5,True,8910,3143500,3322.10999,0.0169
2021-03-31,MG,Morro da Garça,city,94,5,True,2437,3143609,3857.20148,0.0532
2021-03-31,MG,Morro do Pilar,city,114,4,True,3153,3143708,3615.60419,0.0351
2021-03-31,MG,Munhoz,city,318,6,True,5994,3143807,5305.30531,0.0189
2021-03-31,MG,Muriaé,city,8004,136,True,109392,3143906,7316.80562,0.017
2021-03-31,MG,Mutum,city,1059,19,True,26961,3144003,3927.89585,0.0179
2021-03-31,MG,Muzambinho,city,848,8,True,20545,3144102,4127.52495,0.0094
2021-03-31,MG,Nacip Raydan,city,135,7,True,3220,3144201,4192.54658,0.0519
2021-03-31,MG,Nanuque,city,2922,77,True,40665,3144300,7185.54039,0.0264
2021-03-31,MG,Naque,city,417,11,True,7051,3144359,5914.05474,0.0264
2021-03-31,MG,Natalândia,city,58,1,True,3308,3144375,1753.32527,0.0172
2021-03-31,MG,Natércia,city,190,3,True,4728,3144409,4018.61252,0.0158
2021-03-31,MG,Nazareno,city,172,3,True,8660,3144508,1986.14319,0.0174
2021-03-31,MG,Nepomuceno,city,770,14,True,26826,3144607,2870.34966,0.0182
2021-03-31,MG,Ninheira,city,227,2,True,10326,3144656,2198.3343,0.0088
2021-03-31,MG,Nova Belém,city,275,7,True,3128,3144672,8791.5601,0.0255
2021-03-31,MG,Nova Era,city,1026,23,True,17551,3144706,5845.82075,0.0224
2021-03-31,MG,Nova Lima,city,12913,117,True,96157,3144805,13429.07953,0.0091
2021-03-31,MG,Nova Módica,city,275,6,True,3573,3144904,7696.61349,0.0218
2021-03-31,MG,Nova Ponte,city,879,16,True,15800,3145000,5563.29114,0.0182
2021-03-31,MG,Nova Porteirinha,city,192,2,True,7497,3145059,2561.02441,0.0104
2021-03-31,MG,Nova Resende,city,702,13,True,16832,3145109,4170.62738,0.0185
2021-03-31,MG,Nova Serrana,city,2695,84,True,105520,3145208,2554.0182,0.0312
2021-03-31,MG,Nova União,city,130,2,True,5732,3136603,2267.9693,0.0154
2021-03-31,MG,Novo Cruzeiro,city,1266,18,True,31335,3145307,4040.21063,0.0142
2021-03-31,MG,Novo Oriente de Minas,city,341,5,True,10778,3145356,3163.85229,0.0147
2021-03-31,MG,Novorizonte,city,60,3,True,5324,3145372,1126.9722,0.05
2021-03-31,MG,Olaria,city,25,0,True,1720,3145406,1453.48837,0.0
2021-03-31,MG,Olhos-d'Água,city,75,3,True,6171,3145455,1215.36218,0.04
2021-03-31,MG,Olímpio Noronha,city,108,1,True,2809,3145505,3844.78462,0.0093
2021-03-31,MG,Oliveira,city,2143,26,True,41840,3145604,5121.89293,0.0121
2021-03-31,MG,Oliveira Fortes,city,22,0,True,2130,3145703,1032.86385,0.0
2021-03-31,MG,Onça de Pitangui,city,65,2,True,3152,3145802,2062.18274,0.0308
2021-03-31,MG,Oratórios,city,255,8,True,4663,3145851,5468.58246,0.0314
2021-03-31,MG,Orizânia,city,168,8,True,8079,3145877,2079.46528,0.0476
2021-03-31,MG,Ouro Branco,city,2731,24,True,39867,3145901,6850.27717,0.0088
2021-03-31,MG,Ouro Fino,city,1329,34,True,33791,3146008,3932.99991,0.0256
2021-03-31,MG,Ouro Preto,city,3414,63,True,74558,3146107,4578.98549,0.0185
2021-03-31,MG,Ouro Verde de Minas,city,163,5,True,5914,3146206,2756.1718,0.0307
2021-03-31,MG,Padre Carvalho,city,139,3,True,6423,3146255,2164.09777,0.0216
2021-03-31,MG,Padre Paraíso,city,899,17,True,20252,3146305,4439.06775,0.0189
2021-03-31,MG,Paineiras,city,86,1,True,4462,3146404,1927.38682,0.0116
2021-03-31,MG,Pains,city,462,3,True,8296,3146503,5568.94889,0.0065
2021-03-31,MG,Pai Pedro,city,85,2,True,6094,3146552,1394.81457,0.0235
2021-03-31,MG,Paiva,city,32,2,True,1523,3146602,2101.11622,0.0625
2021-03-31,MG,Palma,city,153,8,True,6611,3146701,2314.32461,0.0523
2021-03-31,MG,Palmópolis,city,173,6,True,5349,3146750,3234.24939,0.0347
2021-03-31,MG,Papagaios,city,713,2,True,15800,3146909,4512.65823,0.0028
2021-03-31,MG,Paracatu,city,5803,105,True,93862,3147006,6182.48066,0.0181
2021-03-31,MG,Pará de Minas,city,2592,70,True,94808,3147105,2733.9465,0.027
2021-03-31,MG,Paraguaçu,city,821,11,True,21605,3147204,3800.04629,0.0134
2021-03-31,MG,Paraisópolis,city,654,22,True,21221,3147303,3081.85288,0.0336
2021-03-31,MG,Paraopeba,city,1209,12,True,24700,3147402,4894.73684,0.0099
2021-03-31,MG,Passabém,city,58,1,True,1633,3147501,3551.74525,0.0172
2021-03-31,MG,Passa Quatro,city,863,16,True,16393,3147600,5264.44214,0.0185
2021-03-31,MG,Passa Tempo,city,401,2,True,8057,3147709,4977.0386,0.005
2021-03-31,MG,Passa Vinte,city,51,2,True,2031,3147808,2511.07829,0.0392
2021-03-31,MG,Passos,city,4321,98,True,115337,3147907,3746.41269,0.0227
2021-03-31,MG,Patis,city,171,0,True,6002,3147956,2849.05032,0.0
2021-03-31,MG,Patos de Minas,city,12173,261,True,153585,3148004,7925.90422,0.0214
2021-03-31,MG,Patrocínio,city,5622,137,True,91449,3148103,6147.68888,0.0244
2021-03-31,MG,Patrocínio do Muriaé,city,167,4,True,5715,3148202,2922.13473,0.024
2021-03-31,MG,Paula Cândido,city,188,0,True,9584,3148301,1961.60267,0.0
2021-03-31,MG,Paulistas,city,145,1,True,4812,3148400,3013.30008,0.0069
2021-03-31,MG,Pavão,city,273,7,True,8419,3148509,3242.6654,0.0256
2021-03-31,MG,Peçanha,city,405,5,True,17537,3148608,2309.40298,0.0123
2021-03-31,MG,Pedra Azul,city,965,24,True,24329,3148707,3966.45978,0.0249
2021-03-31,MG,Pedra Bonita,city,253,6,True,7128,3148756,3549.38272,0.0237
2021-03-31,MG,Pedra do Anta,city,87,0,True,3005,3148806,2895.17471,0.0
2021-03-31,MG,Pedra do Indaiá,city,144,6,True,3974,3148905,3623.5531,0.0417
2021-03-31,MG,Pedra Dourada,city,115,0,True,2532,3149002,4541.86414,0.0
2021-03-31,MG,Pedralva,city,185,6,True,11146,3149101,1659.78826,0.0324
2021-03-31,MG,Pedras de Maria da Cruz,city,194,3,True,12212,3149150,1588.60138,0.0155
2021-03-31,MG,Pedrinópolis,city,264,4,True,3643,3149200,7246.77464,0.0152
2021-03-31,MG,Pedro Leopoldo,city,3230,59,True,64712,3149309,4991.34627,0.0183
2021-03-31,MG,Pedro Teixeira,city,25,0,True,1806,3149408,1384.27464,0.0
2021-03-31,MG,Pequeri,city,114,2,True,3330,3149507,3423.42342,0.0175
2021-03-31,MG,Pequi,city,170,4,True,4432,3149606,3835.74007,0.0235
2021-03-31,MG,Perdigão,city,495,9,True,11755,3149705,4210.97405,0.0182
2021-03-31,MG,Perdizes,city,889,14,True,16321,3149804,5446.97016,0.0157
2021-03-31,MG,Perdões,city,939,14,True,21485,3149903,4370.49104,0.0149
2021-03-31,MG,Periquito,city,483,16,True,6773,3149952,7131.25646,0.0331
2021-03-31,MG,Pescador,city,241,3,True,4256,3150000,5662.59398,0.0124
2021-03-31,MG,Piau,city,87,5,True,2733,3150109,3183.31504,0.0575
2021-03-31,MG,Piedade de Caratinga,city,313,14,True,8702,3150158,3596.87428,0.0447
2021-03-31,MG,Piedade de Ponte Nova,city,150,5,True,4140,3150208,3623.18841,0.0333
2021-03-31,MG,Piedade do Rio Grande,city,79,5,True,4466,3150307,1768.92073,0.0633
2021-03-31,MG,Piedade dos Gerais,city,83,4,True,5009,3150406,1657.01737,0.0482
2021-03-31,MG,Pimenta,city,305,7,True,8688,3150505,3510.58932,0.023
2021-03-31,MG,Pingo-d'Água,city,156,5,True,4986,3150539,3128.76053,0.0321
2021-03-31,MG,Pintópolis,city,60,1,True,7524,3150570,797.44817,0.0167
2021-03-31,MG,Piracema,city,117,7,True,6398,3150604,1828.69647,0.0598
2021-03-31,MG,Pirajuba,city,388,6,True,6348,3150703,6112.16131,0.0155
2021-03-31,MG,Piranga,city,229,18,True,17634,3150802,1298.62765,0.0786
2021-03-31,MG,Piranguçu,city,219,7,True,5488,3150901,3990.52478,0.032
2021-03-31,MG,Piranguinho,city,603,19,True,8640,3151008,6979.16667,0.0315
2021-03-31,MG,Pirapetinga,city,1696,9,True,10772,3151107,15744.52284,0.0053
2021-03-31,MG,Pirapora,city,2980,30,True,56640,3151206,5261.29944,0.0101
2021-03-31,MG,Piraúba,city,850,7,True,10759,3151305,7900.36249,0.0082
2021-03-31,MG,Pitangui,city,1208,33,True,28215,3151404,4281.4106,0.0273
2021-03-31,MG,Piumhi,city,2047,46,True,34918,3151503,5862.30597,0.0225
2021-03-31,MG,Planura,city,710,12,True,12292,3151602,5776.11455,0.0169
2021-03-31,MG,Poço Fundo,city,470,5,True,16846,3151701,2789.97982,0.0106
2021-03-31,MG,Poços de Caldas,city,5986,160,True,168641,3151800,3549.55201,0.0267
2021-03-31,MG,Pocrane,city,316,6,True,8359,3151909,3780.3565,0.019
2021-03-31,MG,Pompéu,city,1649,21,True,32035,3152006,5147.49493,0.0127
2021-03-31,MG,Ponte Nova,city,4512,96,True,59875,3152105,7535.69937,0.0213
2021-03-31,MG,Ponto Chique,city,66,4,True,4283,3152131,1540.97595,0.0606
2021-03-31,MG,Ponto dos Volantes,city,251,10,True,12179,3152170,2060.92454,0.0398
2021-03-31,MG,Porteirinha,city,1394,34,True,37864,3152204,3681.5973,0.0244
2021-03-31,MG,Porto Firme,city,428,8,True,11348,3152303,3771.58971,0.0187
2021-03-31,MG,Poté,city,608,10,True,16616,3152402,3659.12374,0.0164
2021-03-31,MG,Pouso Alegre,city,10309,156,True,152549,3152501,6757.82863,0.0151
2021-03-31,MG,Pouso Alto,city,537,11,True,5900,3152600,9101.69492,0.0205
2021-03-31,MG,Prados,city,269,8,True,9080,3152709,2962.55507,0.0297
2021-03-31,MG,Prata,city,1525,52,True,28017,3152808,5443.12382,0.0341
2021-03-31,MG,Pratápolis,city,355,14,True,8566,3152907,4144.29138,0.0394
2021-03-31,MG,Pratinha,city,142,2,True,3631,3153004,3910.76838,0.0141
2021-03-31,MG,Presidente Bernardes,city,74,4,True,5341,3153103,1385.50833,0.0541
2021-03-31,MG,Presidente Juscelino,city,77,2,True,3606,3153202,2135.33001,0.026
2021-03-31,MG,Presidente Kubitschek,city,75,2,True,3001,3153301,2499.16694,0.0267
2021-03-31,MG,Presidente Olegário,city,571,20,True,19627,3153400,2909.25766,0.035
2021-03-31,MG,Prudente de Morais,city,241,2,True,10834,3153608,2224.47849,0.0083
2021-03-31,MG,Quartel Geral,city,83,1,True,3584,3153707,2315.84821,0.012
2021-03-31,MG,Queluzito,city,74,4,True,1943,3153806,3808.54349,0.0541
2021-03-31,MG,Raposos,city,1332,17,True,16429,3153905,8107.61458,0.0128
2021-03-31,MG,Raul Soares,city,1551,25,True,23711,3154002,6541.26777,0.0161
2021-03-31,MG,Recreio,city,320,8,True,10520,3154101,3041.8251,0.025
2021-03-31,MG,Reduto,city,273,4,True,7201,3154150,3791.14012,0.0147
2021-03-31,MG,Resende Costa,city,209,3,True,11540,3154200,1811.09185,0.0144
2021-03-31,MG,Resplendor,city,1368,25,True,17396,3154309,7863.87675,0.0183
2021-03-31,MG,Ressaquinha,city,71,1,True,4817,3154408,1473.94644,0.0141
2021-03-31,MG,Riachinho,city,249,3,True,8134,3154457,3061.22449,0.012
2021-03-31,MG,Riacho dos Machados,city,224,3,True,9476,3154507,2363.86661,0.0134
2021-03-31,MG,Ribeirão das Neves,city,10240,301,True,338197,3154606,3027.82106,0.0294
2021-03-31,MG,Ribeirão Vermelho,city,121,1,True,4047,3154705,2989.86904,0.0083
2021-03-31,MG,Rio Acima,city,658,17,True,10420,3154804,6314.77927,0.0258
2021-03-31,MG,Rio Casca,city,685,13,True,13473,3154903,5084.24256,0.019
2021-03-31,MG,Rio Doce,city,238,5,True,2620,3155009,9083.96947,0.021
2021-03-31,MG,Rio do Prado,city,218,2,True,5133,3155108,4247.02903,0.0092
2021-03-31,MG,Rio Espera,city,135,4,True,5402,3155207,2499.07442,0.0296
2021-03-31,MG,Rio Manso,city,273,9,True,5879,3155306,4643.64688,0.033
2021-03-31,MG,Rio Novo,city,304,11,True,8957,3155405,3393.99352,0.0362
2021-03-31,MG,Rio Paranaíba,city,1246,17,True,12335,3155504,10101.33766,0.0136
2021-03-31,MG,Rio Pardo de Minas,city,699,4,True,31045,3155603,2251.5703,0.0057
2021-03-31,MG,Rio Piracicaba,city,966,11,True,14332,3155702,6740.16188,0.0114
2021-03-31,MG,Rio Pomba,city,991,15,True,17959,3155801,5518.12462,0.0151
2021-03-31,MG,Rio Preto,city,260,2,True,5485,3155900,4740.20055,0.0077
2021-03-31,MG,Rio Vermelho,city,78,1,True,12739,3156007,612.29296,0.0128
2021-03-31,MG,Ritápolis,city,131,6,True,4562,3156106,2871.54757,0.0458
2021-03-31,MG,Rochedo de Minas,city,201,4,True,2320,3156205,8663.7931,0.0199
2021-03-31,MG,Rodeiro,city,619,10,True,8224,3156304,7526.75097,0.0162
2021-03-31,MG,Romaria,city,241,6,True,3520,3156403,6846.59091,0.0249
2021-03-31,MG,Rosário da Limeira,city,166,3,True,4622,3156452,3591.51882,0.0181
2021-03-31,MG,Rubelita,city,57,1,True,5798,3156502,983.09762,0.0175
2021-03-31,MG,Rubim,city,578,13,True,10256,3156601,5635.72543,0.0225
2021-03-31,MG,Sabará,city,3668,114,True,137125,3156700,2674.93163,0.0311
2021-03-31,MG,Sabinópolis,city,276,5,True,15416,3156809,1790.34769,0.0181
2021-03-31,MG,Sacramento,city,1651,35,True,26374,3156908,6259.95298,0.0212
2021-03-31,MG,Salinas,city,1106,25,True,41699,3157005,2652.34178,0.0226
2021-03-31,MG,Salto da Divisa,city,235,6,True,7012,3157104,3351.3976,0.0255
2021-03-31,MG,Santa Bárbara,city,1888,19,True,31604,3157203,5973.92735,0.0101
2021-03-31,MG,Santa Bárbara do Leste,city,353,18,True,8181,3157252,4314.87593,0.051
2021-03-31,MG,Santa Bárbara do Monte Verde,city,130,4,True,3182,3157278,4085.48083,0.0308
2021-03-31,MG,Santa Bárbara do Tugúrio,city,75,0,True,4407,3157302,1701.83799,0.0
2021-03-31,MG,Santa Cruz de Minas,city,318,7,True,8664,3157336,3670.36011,0.022
2021-03-31,MG,Santa Cruz de Salinas,city,45,2,True,4107,3157377,1095.69028,0.0444
2021-03-31,MG,Santa Cruz do Escalvado,city,270,6,True,4725,3157401,5714.28571,0.0222
2021-03-31,MG,Santa Efigênia de Minas,city,255,8,True,4381,3157500,5820.58891,0.0314
2021-03-31,MG,Santa Fé de Minas,city,218,2,True,3826,3157609,5697.85677,0.0092
2021-03-31,MG,Santa Helena de Minas,city,342,5,True,6386,3157658,5355.46508,0.0146
2021-03-31,MG,Santa Juliana,city,652,26,True,14255,3157708,4573.83374,0.0399
2021-03-31,MG,Santa Luzia,city,5819,206,True,220444,3157807,2639.67266,0.0354
2021-03-31,MG,Santa Margarida,city,732,19,True,16302,3157906,4490.2466,0.026
2021-03-31,MG,Santa Maria de Itabira,city,572,14,True,10857,3158003,5268.49037,0.0245
